,x,y,cluster
0,2.541407947231404,-0.17614558303804306,5
1,2.2905859394237535,-1.8643053329312302,5
2,1.535283307600999,-0.7845677083812587,5
3,-2.496965353951461,-1.151932804035966,6
4,2.541407947231404,-0.17614558303804298,5
5,2.4027857721585817,-0.22671682251532618,5
6,1.5515726836793655,-0.656267700979378,5
7,2.4426854276046703,0.9598639454280001,7
8,1.5109697071807993,0.19818191120478226,7
9,-0.2466993277378022,-3.2604576846721294,5
10,1.6429137928423292,-0.6898218695405749,5
11,-0.24669932772660497,-3.2604576846746856,5
12,3.280801000267184,1.063227627440578,5
13,-4.877923661693964,3.205422828159953,5
14,0.5527082000208312,-5.699997500109793,5
15,0.4637827762954418,-5.730516175509692,5
16,-1.3931017226399678,-2.73109916207173,7
17,-4.0532399089519915,-6.205114863040751,5
18,2.2357490894183254,-0.9148411289992704,4
19,-5.205030569338531,-4.317612036387226,6
20,-1.1540813858705519,-1.760486446079458,6
21,0.33008542262383606,-1.2694730793084898,5
22,-1.06985292539991,0.12732627874962182,5
23,0.2724347357757717,-1.0567112699446533,5
24,0.9296617737497412,0.27437880907475976,6
25,1.015715618786674,1.1234958053205235,5
26,-0.09181967708127187,0.8246855580960879,5
27,-1.06985292539991,0.1273262787496221,5
28,2.4295781647005223,-0.14049273826175693,5
29,1.794007985779107,0.41687313506531937,6
30,2.027820315328734,-0.5960348715226784,5
31,2.333124005397665,0.3280280828839594,6
32,0.9565461753502046,-2.21298536703285,5
33,3.7278244891903367,-5.931317385976143,6
34,1.0164406504804233,1.6396071603840947,5
35,3.1060143716728548,-1.4934588345616404,6
36,0.869794790967521,1.0663808750485901,6
37,-0.6063984856288974,0.26664752153357596,7
38,5.243557958289353,0.0831513297037916,4
39,-2.2729117200604834,1.2499121010252396,5
40,-2.272911663017208,1.2499124046284087,5
41,0.08178888604791917,-1.086332706773875,4
42,-4.658901485837182,3.4980520371602917,6
43,-1.5757363628149093,3.1105014789768832,5
44,2.7896485701797658,0.7048244201332665,5
45,3.6360442286889367,4.542342230591828,4
46,1.323773671699635,-3.424034513222005,5
47,-1.6141229937102393,-0.19726797663263584,5
48,0.6232279823846468,1.4924556905849375,5
49,0.35815388873463727,2.3729490700940237,5
50,-0.7323039476040614,-0.6786844718611272,5
51,1.752481622678449,0.9295044093838165,6
52,1.6896738499204107,1.1246617289826524,6
53,-0.13482926704409331,-2.972334277796199,5
54,0.9722299195889663,-1.8782215217394875,6
55,1.7009065227394524,-1.27717661642444,5
56,-2.967212474109087,-0.24515016307373244,5
57,1.7762278587839206,-4.477336959232128,5
58,1.0028891551984291,-0.26392578968683283,5
59,0.2723487684428036,0.44354525822556135,6
60,-0.5323393492521603,-0.9030712479781037,5
61,0.12535647583018625,-2.8540720714083605,5
62,0.8516600720144504,0.0966433246793847,7
63,2.0150812046111315,-0.20850120970896754,5
64,3.282786437932535,1.0349387761127127,5
65,3.282786436361128,1.0349387800058876,5
66,1.1960106042826846,0.16982115948172496,5
67,2.1577168665835624,1.2015138808695636,5
68,-2.0556371184430877,-0.008218826172007164,5
69,1.0841438652598154,1.9660949827129115,6
70,1.3734875331338459,-0.12949627447463521,6
71,1.4353144602336885,-1.5569833504563058,5
72,1.5217484378675512,-1.5473456965700847,5
73,0.648529701536022,-0.8423215946779211,4
74,-1.8106395144414733,-2.1168864016319215,5
75,-2.0383972551081544,0.4725855184032394,5
76,-2.038397255106386,0.4725855184134082,5
77,2.8351770243830927,0.5762458195179877,6
78,2.2912024835012974,-0.4554162072463343,5
79,-0.04870935328591438,-4.177821269867522,4
80,1.338192089821263,1.4898704383833674,5
81,-8.30302670177251,-4.609311550892637,5
82,0.11603394616032525,-1.4452985956454258,5
83,-3.2957147779461176,-6.88109461203335,5
84,-0.4161857315296337,1.8693003272326858,6
85,1.2394867103682754,0.415606216603763,5
86,-8.56766473460304,1.6908363628412724,6
87,0.36834279567716993,0.42608066804028666,5
88,-2.1333020815001964,-4.471908465665165,5
89,2.361761794594336,-0.13543690629543595,5
90,0.9407308512531465,3.782944243772373,5
91,-8.694781039605,0.8218375985122783,6
92,-8.714577697281422,1.6029868746450957,5
93,0.3683427956771698,0.42608066804028694,5
94,6.000972995143525,0.43481646090831994,4
95,4.090102278661002,4.056797624662447,6
96,2.6785484675765816,0.6793600701043299,5
97,0.15726411041643468,0.5395663389450875,5
98,3.0050755698795064,-0.005611390527393044,5
99,0.5647926400247023,-0.47945695929162635,6
100,0.3706980668603259,-0.09439475488132243,6
101,0.09654234391415611,0.8439047161752526,6
102,0.5647926400247018,-0.47945695929162585,6
103,0.7251891253905186,-0.848477637108496,5
104,0.6992025359683726,0.37301861378105927,5
105,0.7251891253905183,-0.8484776371084958,5
106,-7.344676287554314,-6.242830835865113,5
107,1.5811162788825164,-0.799390542418766,5
108,-1.322521825760085,-1.247823936665285,6
109,0.8023547948967392,-4.583148317268023,5
110,-0.5283045462851667,-0.47260672032403617,5
111,0.8672061360423863,-2.115653799512619,5
112,0.8091501457816931,-2.171702271985174,5
113,-1.653994041900866,-0.9663941348517278,6
114,-0.5283045462778847,-0.4726067204122961,5
115,-1.332706611756978,-0.3709930204348547,6
116,0.15356219720707623,-0.06048063205915122,6
117,1.1991523944413922,-0.02049505436382307,6
118,0.34561405997159306,0.058904468695657144,6
119,2.129345831846187,-1.4525889275049735,6
120,3.779527212413329,-2.551466892188991,5
121,0.34561405997159866,0.058904468695640415,6
122,2.9983581501497203,-0.10345107148543313,5
123,2.1756778359668347,-0.3575178702171384,5
124,1.5870044143412136,-1.6165246179643122,5
125,0.5595244598512461,-2.9495375773500334,5
126,5.5716826091678096,-0.08267227449564205,5
127,5.5939102750968,-0.05544109994895886,5
128,0.4213384267172516,1.9972328237555932,7
129,1.2390696803200099,1.6419210435702318,5
130,0.46795681061993105,-3.8327314026528705,5
131,2.5719385584402565,3.9172102270312337,5
132,2.5719385683729348,3.91721022113212,5
133,1.8641931058326848,1.0010531992952698,6
134,3.377628710421689,-0.949012441319026,6
135,0.9044003121161058,-1.4543242848220097,5
136,0.6642711329403287,-0.8406907207228158,5
137,0.17371856061528043,0.045752858805885206,5
138,1.2372509058294852,-1.5431533874706804,5
139,1.2496178176595272,-1.67663962905381,5
140,0.9044003121161045,-1.4543242848220108,5
141,0.6642711329403291,-0.840690720722816,5
142,2.536044271687497,5.4809550766970005,6
143,1.239056835581865,1.714288461105521,5
144,2.5360444384410172,5.480955004648949,6
145,0.2434551119376967,-4.027035463396997,5
146,3.6455711038697864,0.06383053374749754,5
147,-1.1710915014365058,-3.8620013485052773,5
148,1.2214440300106353,0.8569868486552993,6
149,-0.5613302930453978,0.7882389784611628,6
150,-0.7295286257405139,1.5831196199315563,6
151,-13.216773622688626,-7.07903080518088,4
152,2.2997506042319906,-1.3257540028301067,5
