,x,y,cluster
0,0.45167080351198396,-0.7272624232687454,6
1,-0.3557728307834588,0.6329994854085079,6
2,0.6522891931384783,-0.03562119043721223,6
3,-0.6625053232691901,0.431243712641875,6
4,-0.6022461874874012,0.4976245663763667,6
5,-0.5252092292849563,-0.302828870283531,6
6,0.6501320859119696,-0.5708050836767543,6
7,-0.5921800065700539,-0.645562937025764,8
8,0.08193873322655923,0.5378877740460001,6
9,0.14069283086077358,0.46980714685722763,5
10,-0.29525626104854347,0.6886177029931242,5
11,0.16137144936278583,0.385046994459304,6
12,-0.5461960781492752,0.4681302580550272,7
13,0.7711676678105359,-0.014210779434730167,5
14,0.7115372136867314,0.13938735933619514,5
15,0.14682718946152384,-0.8658231089879026,6
16,0.5458553603791791,-0.6750475390932124,6
17,-0.2518365171341214,0.6163917278021136,6
18,0.056410360132611304,-0.5124645040669858,5
19,0.027733773164479572,0.11411248472705526,6
20,0.05914611907602003,-0.8832400692306769,7
21,0.41029328756291367,-0.35308673469433377,6
22,0.7340770178819868,-0.4806722357863106,5
23,-0.7049227526736025,0.26452992630093786,6
24,-0.03560379078042851,-0.820758349153413,5
25,0.5897114765783207,-0.627910465467718,7
26,-0.22764224311989065,-0.8727577422064404,7
27,0.042811964307253036,0.7603138575141484,5
28,-0.1903952406697384,0.6900597855233207,5
29,0.04657222664558896,-0.7588042931508194,5
30,0.6816670626260505,0.043292713824629306,6
31,0.31865015988332474,-0.7256082484220444,6
32,0.050310141022707755,-0.8902450151278172,6
33,-0.39986702451876105,0.6474170030960937,6
34,0.38516328094749,0.3688665830311256,5
35,-0.7481222787009586,0.3068980503031568,6
36,0.4099743236502094,-0.7922417370661657,7
37,-0.06531014809030293,-0.41709728492126774,6
38,-0.7619513554836588,0.2690726446489819,5
39,0.4343841005641866,-0.710950396431679,5
40,-0.7848714275642421,-0.31049450093942066,6
41,-0.16453277274923428,0.7300908658039462,5
42,0.6904749692280804,-0.25590888173317083,6
43,-0.08435597547275586,0.7373804528524782,5
44,-0.23597407994836386,0.7564234608833562,6
45,0.5236700680152517,0.3717420280914096,6
46,-0.8205381071673928,0.12299225912194311,6
47,0.08315512483764398,-0.6122925072832651,6
48,0.437694154308198,-0.7397254404658296,6
49,-0.2569916940399679,-0.8598364657047485,7
50,0.23729402696952617,0.6682463310364193,5
51,-0.7795839258325923,0.0047598091613658125,6
52,0.6390551071962149,-0.2126231257698506,6
53,0.4934538812412017,0.33120020151435403,5
54,-0.40886011747716516,0.6534461653962402,4
55,-0.6495703487664355,0.47843854041921,6
56,0.7310655932893014,-0.22306545094358618,5
57,-0.24794185614106595,0.2977319042616541,6
58,0.38668003645627835,-0.7315039166324931,7
59,-0.3580064093392939,0.647007297779106,5
60,0.5420336782709974,0.17425592463485745,6
61,-0.25821529101861657,0.6205017995906569,6
62,-0.35813535958093495,-0.8059836157116046,7
63,-0.4549411714447795,-0.740986656901443,7
64,0.7964465095147553,-0.13294024453410175,5
65,0.522423815288929,-0.7247076990772762,6
66,-0.7462672914815732,0.3142479268640829,7
67,0.5963893657317059,-0.641543702483364,6
68,0.5057251080379976,-0.6048749497379872,4
69,-0.7525811094050492,0.28953346982078565,6
70,0.12959115453328748,0.37806682252497004,5
71,-0.11408192143525113,0.6967211809047245,6
72,0.18019857141383502,-0.9021281352424159,6
73,-0.0666277380835619,0.4798080287526706,5
74,0.24935412266452603,0.3737996717996186,6
75,0.050332938899508003,0.6905753844550527,4
76,0.4837959557132602,-0.7373634192641597,7
77,-0.5481302540434282,-0.6864189827624776,7
78,-0.24794185631578847,0.29773190383270515,6
79,-0.014636094972898002,-0.776027802954974,6
80,-0.3087888282495286,0.6670742143142083,5
81,0.5840251724369502,-0.6001245597507847,5
82,-0.43006888912318714,0.5375744501960329,6
83,0.11391581453990177,0.6897386610094391,5
84,-0.25183651713465816,0.6163917278015213,6
85,-0.43575941795875844,-0.7691669758464732,7
86,-0.35167532573633,-0.7200109098555056,7
87,-0.6977445483583542,-0.47073773923036555,6
88,-0.47700991444199287,0.6104826844429905,6
89,-0.2966024238744683,0.5357032277496822,5
90,0.38225460565807085,0.44876858236473727,5
91,-0.028209942396639185,0.5864463359834774,3
92,-0.5980553637426468,0.4508249931297921,6
93,-0.5071189775558571,0.5515370771471304,5
94,-0.7792275189856375,-0.009091564925413412,6
95,-0.16744654680433943,-0.8674932823975168,6
96,0.054079671394721744,0.6423767401418534,5
97,-0.12078071918279193,0.5425435085736853,6
98,0.71153721368081,0.139387359476524,5
99,0.6102281475277292,-0.5761736471029559,4
100,0.7051240122433289,-0.41650042996535136,6
101,0.40576117082935537,-0.5819555353364418,5
102,-0.7768368762243484,-0.3409753934388579,6
103,0.6594823687512457,-0.5330401815284168,5
104,-0.3159793360046013,-0.8337753073712657,7
105,-0.6521935912758394,0.4512816179620309,6
106,-0.8018007308545182,-0.06691212390385196,6
107,-0.8193172468956357,0.14611808909993762,5
108,0.4243884340993521,-0.8070356048140575,5
109,0.19223477127462776,-0.06141161919978907,6
110,-0.5417895926670613,0.5846157195639924,6
111,0.7172067610877293,-0.4603282732798296,6
112,-0.645624364976482,0.4354068164624837,4
113,-0.531186994557214,0.5883253583907742,4
114,-0.667323683552521,-0.5468417764262117,6
115,0.7758570626820643,-0.3385511408660179,5
116,0.767016322012482,0.004274692027056017,5
117,-0.0791285905909233,0.7652538630428867,5
118,0.32296699542123675,0.7148408462263205,5
119,0.6778238616769203,0.2727494603720051,5
120,-0.05460772610840266,0.7592427428497315,5
121,0.5045436895974369,0.4243725607870582,5
122,-0.5098828909529739,-0.5276461940108513,7
123,0.42976955926092464,0.6839749532898118,5
124,0.3800994900325428,0.6657116244777521,5
125,-0.6789460430253837,0.37985469365794117,6
126,0.7669021474191394,0.1431752817686139,5
127,-0.4464133036941706,0.7181462809798772,6
128,-0.7879804966331031,0.2084438005451081,7
129,0.39261468171861696,0.6650209430008184,5
130,0.34548033356258767,0.5799189436667627,5
131,-0.11733202446594616,0.3164112134263123,6
132,0.3126421437932741,0.4341094318118121,4
133,0.5557848623891287,0.4439854699301147,6
134,-0.13763579573788226,0.7620540401816407,6
135,-0.8201850814082309,-0.07478324878921397,7
136,0.15979548569284843,0.5372880994835483,6
137,-0.07912859059120479,0.765253863042903,5
138,0.7435356290172562,0.2988730276856814,5
139,0.1290512180418932,0.8044211661450211,6
140,-0.6827855075927849,-0.09871697312624378,6
141,-0.05593837437296727,0.8300421839559599,5
142,0.7325368359591446,0.24600551564389977,5
143,0.051644899191794096,0.7846374856473223,5
