,0,1,2,quality
0,-2.5502809410888942,-0.9493554782880985,-0.08507681090337182,6
1,1.4115318510300836,0.23424888820541925,-0.7346243132733005,6
2,-0.559146037470661,-0.06315107416291063,-1.6372853105526792,6
3,1.5494679591365579,-0.4831273849982253,-0.45487064472969596,6
4,1.4180122588187254,-0.6036807454670702,-0.45683181634763215,6
5,0.5923228457377087,-0.9370421600053149,0.7882768275466943,6
6,-3.1228545128705063,-0.8560692927082331,-1.381839241204476,6
7,0.3645869982480413,-1.5138210867703716,1.1536229579640864,8
8,0.7868136526701531,-0.2580111124498268,-1.5228546499556064,6
9,0.2754516343174638,0.2693708489609708,-2.032339695715432,5
10,2.009622270731589,0.7999305563467024,-1.6179919029870609,5
11,0.1962449075071753,0.006286470863164372,-1.7401098065250413,6
12,1.4367383278448573,0.020166692686452336,-0.36606834190144333,7
13,-0.2671665195861625,-0.18001662680620478,-1.0751493604355176,5
14,0.23949001545787008,-0.1386319846574803,-0.535453876150299,5
15,-1.775918663168607,-1.6441699381237478,0.5612507390350171,6
16,-3.331541988771384,-0.9762389785006059,-0.9141213422132667,6
17,1.4289982365393405,-0.048553148781470476,-1.466074790911628,6
18,-0.31433558922530724,-0.5032349966091276,-0.4513457487728424,5
19,0.15550003453678427,-0.07117517225912424,-0.8943908136363623,6
20,-1.333993230388071,-1.6429727948969028,0.5450887227743278,7
21,-3.83038889754201,0.7308374346750663,-0.15171965627097395,6
22,-2.634154818741582,-0.42333328560474687,-1.3646514401314835,5
23,1.8760348760536785,-0.1313933727806163,-0.04621839377731628,6
24,-0.9385419093038002,-1.5613689649922262,0.5485530065186904,5
25,-4.432061279524954,-0.7778564822455806,-0.7901990152101335,7
26,-0.3007334019077788,-2.02765752610389,1.1005159119704508,7
27,1.380679205449786,0.5292316208030985,-1.1373752672508204,5
28,1.9651522859272654,-0.3768701313849046,-2.018578118737257,5
29,-1.3618543864044932,-1.0007382037646322,0.33566847562155433,5
30,0.11551404549104105,-0.5563220188510333,-1.492422073842116,6
31,-0.943086336103476,-1.1307965261388047,-0.2429032511177205,6
32,-2.604726632201906,-2.059394496148747,0.914845826404519,6
33,1.4575193782487146,0.19233129483541658,-0.514913044159749,6
34,0.7591557489081626,-0.526941939381841,-1.7261203746272895,5
35,2.5896329174748156,-0.6890177066343321,0.2845570960951154,6
36,-3.789425107177425,-1.2858899834498314,0.1708696545962269,7
37,0.18651957062689326,-0.9228249007230306,-0.2339218155888442,6
38,2.340994921535671,-0.7810492399920894,0.26733973708978803,5
39,-1.0957604727682193,-0.8986053760740508,-0.5549213082228897,5
40,1.8512848903733623,-2.3505397542401854,1.5387820093372286,6
41,1.6950394495692598,0.5423583559878913,-1.5162424733965159,5
42,-1.2151824672916032,0.21487950912510326,-1.2342663198863961,6
43,1.3308630906864867,0.7620442577561586,-1.5034233064344913,5
44,1.1708155264922553,0.2672838748856538,-0.8699443821626288,6
45,0.18071532262813028,0.194259921551062,-1.151694751733803,6
46,3.1149284136454183,-1.4358129527259746,1.177312850672729,6
47,-1.1024832975507666,-1.2058504144616446,-0.2857680342475735,6
48,-2.8028508731377957,-1.2485988552848075,-0.51733257463817,6
49,-0.88375191238876,-1.4277972330428084,0.9726443276528429,7
50,0.5835940524210493,0.630490148001898,-1.59565142889749,5
51,1.115135316779628,-0.7330664662815976,0.37068266240492437,6
52,-1.874336908663947,0.8060806812521482,-1.0146545245259253,6
53,0.3907208553057298,-0.17246173398992873,-1.772932075648729,5
54,2.4924950034082625,0.501443178308785,-1.155196568156833,4
55,2.430042943195303,-0.14450742639804462,0.1353238275006938,6
56,-1.0027683496663131,-0.33290219149715405,-1.7831825524187275,5
57,0.7473649389550585,-0.07560503141199244,-0.7039925418530342,6
58,-4.486256541075104,-0.6836342639437414,0.5911805208707934,7
59,1.4174418633764723,-0.4974824371228016,-1.1506033901230506,5
60,-0.16598958961409777,-0.07354189190530495,-2.032875533901026,6
61,1.446436082598819,-0.04139345840887043,-1.4274575706135082,6
62,-0.7135661330110706,-2.1532596077860418,1.5916281462461277,7
63,-0.43342937533629766,-2.3641832037674515,1.7707496385341879,7
64,-0.7010460614165501,-0.6249030298976485,-1.9093764294147852,5
65,-3.295660892998754,-0.5449514854393456,0.10319979462902906,6
66,2.281644836021814,-0.34100631934673753,0.4444477449500603,7
67,-2.1183003243766945,-1.1776833178566684,-0.9055665372233757,6
68,-0.9835347404022405,-0.7543485602932416,-0.06087782722271378,4
69,3.7374566797244566,-1.0058879209446796,0.6199919786760106,6
70,0.17489271938045942,-0.019930535566419806,-1.475957156996101,5
71,1.1739071823113978,-0.33326361834540863,-1.0357558971217022,6
72,-1.9941763176342815,-1.4930352092844141,0.8508918655639577,6
73,0.40832553821518963,0.4725153108067191,-1.45809757608725,5
74,-0.14706943373007822,0.8183999705181852,-1.9738337170022742,6
75,1.1524930811611198,0.5004132477143044,-2.114057369435579,4
76,-3.1331242436446476,-0.7713629332507956,-0.1885267554743935,7
77,0.23519376525849228,-1.419599442449191,1.0699483531312068,7
78,0.7473649389550585,-0.07560503141199244,-0.7039925418530342,6
79,-0.7148604043794357,-1.3411458514039871,0.381968738445981,6
80,1.1691681922282031,0.35104823536102914,-0.702704448941981,5
81,-1.6411806886726306,-0.9263549584271513,-0.9080565753395435,5
82,1.1953970940016716,-0.5354497569453192,-1.1675413841028737,6
83,1.100235068645156,0.343118593737977,-2.0388336899881883,5
84,1.4289982365393405,-0.048553148781470476,-1.466074790911628,6
85,-0.32073423430356546,-2.074197007196423,1.429370827978656,7
86,-0.07157664387671772,-1.0664284203171561,0.08792950050974052,7
87,1.0510512892588797,-2.0795237034537797,1.6958998913921708,6
88,1.4166992124369193,-0.2634088392375657,-0.5265900337743726,6
89,1.6287434370089084,0.3016956052720529,-1.422339653606467,5
90,0.1833932398396393,0.29021833915591494,-1.4190840302043637,5
91,1.2176207939367012,0.7084024205201868,-1.6398208017566014,3
92,1.3492171784159381,-0.45464665185502945,-0.41105553357064945,6
93,2.091563062708673,0.10829668928191165,-0.7327080353554657,5
94,0.9548167204373138,-0.8722936459840784,0.0037501710312869323,6
95,-1.1261590451297,-1.7322368976133988,1.4072144838453908,6
96,0.8765902119641678,0.36686919156756465,-1.8763807827117727,5
97,0.8190166409226511,-0.23714453879301123,-1.1524530700477267,6
98,0.23949001545787008,-0.1386319846574803,-0.535453876150299,5
99,-2.232912409879478,-1.1654548592180791,-1.2395421703098835,4
100,-2.874636176084773,0.009716913815791558,-1.5077505366067339,6
101,-0.5595804984528288,-0.5386847061899177,-0.43673095935427725,5
102,1.1133454179013753,-1.62875957174424,0.9114518697092411,6
103,-5.092873860213239,0.03450390401475866,-1.7967218155816242,5
104,-0.6119243820516118,-1.885918755749339,1.2329098289899447,7
105,1.3114615044162803,-0.45778713965378504,-0.3990542428753113,6
106,1.6289672186890285,-1.1629400510924772,0.677415986638813,6
107,3.352038509941341,-1.4019480102882755,1.2161047669936527,5
108,-1.7455362080612074,-0.8454253668275405,0.012072149127600247,5
109,0.28713568122559274,-0.24949406675601143,-0.30459924153168955,6
110,1.8630543184940835,-0.3684851450191001,-0.39224789416493894,6
111,-3.31710253285681,-0.11288680912548058,-1.7293334178890452,6
112,1.8405290886857446,-0.15819240005025045,-0.33459203530645754,4
113,3.357453556745948,-0.06164746924857052,-0.9745540179383722,4
114,0.600406946463839,-1.8014468670558776,1.3020138954276201,6
115,-2.868230869578616,1.5049364318679437,0.48005032265006475,5
116,-1.0598389471640453,1.340437405236472,0.6016128345018114,5
117,1.5867412666714025,1.5464519909122971,-0.37512246401038135,5
118,0.885292213888325,2.222605696367048,0.7757173659297828,5
119,-1.412525259910357,3.639169881677497,0.35617467260932983,5
120,1.4806150600940788,1.415482953601201,-0.5882145634078768,5
121,-0.010627610730129354,1.003199766030071,-0.6039964643735115,5
