,0,1,2,quality
0,-1.619529879559919,0.4509500916987425,-1.7744541482708485,5
1,-0.7991699349839566,1.856553060679238,-0.911690166167196,5
2,-0.7484790927753527,0.8820388613867984,-1.1713942288914616,5
3,2.3576726331784394,-0.2699760093806865,0.24348869668940326,6
4,-1.6195298795599253,0.45095009169874617,-1.7744541482708391,5
5,-1.5837072733679631,0.5691948836514898,-1.5382860513412062,5
6,-1.1014640297998557,0.6080149987840247,-1.0759147951434855,5
7,-2.2487076476621826,-0.4168347770060506,-0.9868371863582899,7
8,-1.0868865233527099,-0.30856949510600634,-1.5181502079043498,7
9,0.6547895249460735,1.66520739578386,1.209476223848389,5
10,-1.1252042864555516,0.8605121934499302,-0.7722158721380076,5
11,0.6547895249460735,1.66520739578386,1.209476223848389,5
12,-3.0268610323220524,0.4935396915055449,-0.22016621530132618,5
13,1.538897730154384,-0.23512582864212164,0.04750606840605673,5
14,1.5652680835125394,4.795247030492096,1.4150768998581669,5
15,1.6212487869717147,4.780069779618039,1.5210078252079375,5
16,1.174565616494565,1.142798217155773,2.394313122502807,7
17,2.6952047401211967,1.215494201963496,-0.12339490382918612,5
18,-0.7224383082083916,0.5046719140701417,-1.747083477048906,4
19,3.3353127554432533,0.7536687550166725,0.458160025466282,6
20,0.6236446132149633,0.4401133117154616,0.9821746992518459,6
21,-0.2059845365314422,0.9679491803451115,0.4549638139762792,5
22,0.6964073097695568,-0.39699873670220726,-0.2558758130992668,5
23,0.05310563473638923,0.4165427428512402,-0.9324305897724184,5
24,-0.8785553431477114,0.38113318629521586,0.07155311057325342,6
25,-1.1646340665135722,-0.610355044955856,-0.5679175135311705,5
26,-0.239393786668147,-1.1940107818795227,-0.9984325053737251,5
27,0.6964073097695568,-0.39699873670220726,-0.2558758130992668,5
28,-1.7352178389039374,0.5887956403312683,-1.577091588609839,5
29,-1.3223717358754268,-0.41040658616251674,-1.5391736951416726,6
30,-1.5597568101209225,1.1619037455913463,-0.27310404740265276,5
31,-1.8055655652213107,0.6709771974531876,-0.4901770642727052,6
32,-0.0895739655777346,1.5644346169018268,-0.1941256582376091,5
33,-0.08680577790654155,4.397298606466494,0.5965298437616642,6
34,-1.0840959212041237,0.062167363377753145,0.04451762037871929,5
35,-0.5616280919223088,0.5196887485516515,-1.941202877442847,6
36,-0.8281130123869221,-0.9885227830518455,-1.1720989798558108,6
37,0.43405973920720564,-0.5495251925698871,-0.11180841948995891,7
38,-2.986673706283744,0.319673851722776,-2.4298312958083454,4
39,0.764375741545093,1.059098419130934,1.019015793415978,5
40,0.764375741545093,1.059098419130934,1.019015793415978,5
41,0.3508809752581208,0.7156797358082664,-1.060004280974766,4
42,1.4013916934816473,-0.19778938820590788,-0.6658359897929724,6
43,0.3618357391778305,-0.6802530754908108,-0.052587414251199185,5
44,-2.141999393830531,-0.5934858816056406,-1.8052259741552878,5
45,-4.278923878473542,-1.2747746283135397,1.87269715388206,4
46,0.2332159387181498,2.4852782512364375,-0.4395691541548357,5
47,1.2330936764382154,-0.6704409729285495,-0.0819789718856149,5
48,-0.9392660840130539,-1.0731329349366348,-0.9246093991751458,5
49,-0.657852624019698,0.460508003976996,0.7074440501510424,5
50,0.5884071167499698,-0.5509120997524665,-1.6605262162138779,5
51,-1.5611171524589071,-0.5390383598932506,-1.0207517304276859,6
52,-1.52134439636976,-0.7227802438943546,-1.0367776311289911,6
53,0.8463938492545267,2.123361079511994,1.094823098492655,5
54,-0.25498250248989424,1.4610657534983336,0.9105001134950346,6
55,-0.711430804569711,1.5108724635086543,-0.8117722779469587,5
56,2.3010990792960437,-1.2849985020154409,-0.8202246598300575,5
57,0.3129421838187693,4.207417346631724,1.21010478002233,5
58,-0.7531984283695828,0.5697809827368965,-0.4960490258149049,5
59,-0.5179055290211998,-0.25864334990795473,-0.316394111747674,6
60,0.5328216874303515,0.4379719597554116,-0.12853041698013934,5
61,0.7035815443154124,1.7969729990637162,0.14958168692741552,5
62,-0.6975137387307144,-0.0408196201760325,-0.8258825953062233,7
63,-1.5579237630670402,0.6697502064718244,-1.1332088233208104,5
64,-1.7064217470405707,-0.425204161893066,-1.4631520238825304,5
65,-1.7064217470405707,-0.425204161893066,-1.4631520238825304,5
66,-1.0603795646731562,-0.10342924789412561,-0.9125907130137914,5
67,-1.9577516485305113,-0.8544495329887054,-1.187785098439429,5
68,1.4028244907340395,-0.005584531420018394,1.745636595984197,5
69,-0.757961457436657,-0.7224766700301728,-0.679731486784798,6
70,-1.0002319849912462,0.16100674307506643,-1.2886904167742848,6
71,-0.7698008177239113,1.4264225633955088,-0.46573145065030114,5
72,-0.8564744067112854,1.4154045384025702,-0.4991182784087249,5
73,-0.14632245481969156,0.4180857382398347,-1.5473468719715961,4
74,2.0695854230470085,1.0904786124794312,1.1877446331384163,5
75,0.9135346334418608,-0.7510403841285913,0.14250518762123754,5
76,0.9135346334418608,-0.7510403841285913,0.14250518762123754,5
77,-2.1689730846078428,0.265131631533522,-1.102674532724678,6
78,-1.693733470624903,0.8770068202542407,-0.6697441205132225,5
79,0.8951946477362804,2.2110404363302685,0.8165550258804578,4
80,-1.3098477117449072,-0.9940466244625211,-1.1051641164988397,5
81,4.2832611920042165,1.5722561502751826,0.8617468422465917,5
82,0.11963981771266234,0.9956804837205444,0.0545133164345259,5
83,2.0992845306724894,1.4967070796617967,-0.6606394113279319,5
84,-0.2791697507054974,-0.3109412574481789,1.5313370214061932,6
85,-1.298801435966945,0.21490749575253912,-0.14263402903115954,5
86,3.32143051887534,1.560572946865846,2.7204811881665196,6
87,-0.511753217914407,-0.5315275981352576,-0.6423037642102202,5
88,2.508406299803808,2.1542727161666506,2.192856814177023,5
89,-1.357305262473165,0.1016432017475114,-1.9132417991418489,5
90,-0.17482027443116366,3.0903702242958695,1.4232355961172465,5
91,3.32143051887534,1.560572946865846,2.7204811881665196,6
92,3.410546697732135,1.500617791669335,2.674740906616345,5
93,-0.511753217914407,-0.5315275981352576,-0.6423037642102202,5
94,-4.636036391631368,2.360364766561072,0.5584771077058667,4
95,-4.094019331819055,0.06608664723217585,2.4612353617453593,6
96,-1.8944707555842355,-0.07423860606089626,-1.3368474188356578,5
97,-0.32183112377261636,-0.7660024084017607,-1.1649861907259462,5
98,-1.5398143917383547,-0.1727669654557938,-2.332281308752664,5
99,-0.21929930251454793,0.21121386147185825,-1.228569618394909,6
100,-0.2905751605828068,-0.017535744480250075,-0.5860666681118896,6
101,-0.46518015892971076,-1.0801654002494254,-0.4624953937573531,6
102,-0.21929930251454793,0.21121386147185825,-1.228569618394909,6
103,-0.3441908257537427,0.6085879545191636,-0.9391187235094104,5
104,-0.778688940779469,-0.47990439272201457,-1.0079353801816964,5
105,-0.3441908257537427,0.6085879545191636,-0.9391187235094104,5
106,4.44511436904317,1.381191582652461,0.7273885830800514,5
107,-0.7906447831637795,0.7648055630788406,-0.2356363314140517,5
108,1.1214079467396167,0.5783470339096602,0.9815451466771908,6
109,0.7760372372468156,3.516485261923813,0.9678304364472651,5
110,0.3893093279982471,0.09999715107358116,-0.3252585583934538,5
111,-0.0669258527700158,1.2028885081278182,-0.3436866199442452,5
112,-0.020172858717520625,1.3668136410235552,-0.13071655811292648,5
113,1.612126255431409,0.15783709063706133,0.20631667817221166,6
114,0.3893093279982471,0.09999715107358116,-0.3252585583934538,5
115,1.1701730688001357,-0.27529386159776725,0.2214032344790628,6
116,-0.1289734058386131,-0.19692413099694145,-0.7332629501395149,6
117,-0.843693292798163,-0.23700616484226414,-1.5392541751502242,6
118,-0.2852959177728679,0.058313459667722466,-0.26662674680248355,6
119,-1.364956119048329,1.7724328640410794,-0.5252018067164609,6
120,-1.125992861297418,2.0767039829790384,-2.25597425162987,5
121,-0.2852959177728679,0.058313459667722466,-0.26662674680248355,6
122,-1.5080361038382297,-0.08902217130792425,-2.441646193457205,5
123,-1.2702303585723314,0.518523193855454,-1.7951739990896847,5
124,-0.9871753021645522,1.3689823337157803,0.141929769533977,5
